Participant,List,Item,Verb,Whether,KnowledgeState,Score,Factivity,Slifting,Counts,Freq,Frequency
230,21,7,pray,-2.112469035,knowledge,2,0.5125,1.551441354,9952,1.74E-05,-4.758233932
230,21,8,startle,-5.095281414,knowledge,6,0.9125,-2.442803161,545,9.56E-07,-6.019747798
231,22,1,articulate,-2.658892351,knowledge,3,0.6875,0.001828117,4564,8.00E-06,-5.096798664
231,22,2,concern,-0.965360742,knowledge,6,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
231,22,3,discover,-2.077048145,knowledge,7,0.7125,0.384566339,14199,2.49E-05,-4.603886541
231,22,4,disgruntle,-2.616846263,knowledge,7,0.95,-0.068865077,2,3.51E-09,-8.455114304
231,22,5,frighten,-3.656718775,noknowledge,6,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
231,22,6,know,-5.373031317,noknowledge,7,0.8625,1.519309402,936545,0.001642042,-2.78461565
231,22,7,presume,-1.745013418,noknowledge,5,0.525,6.065566301,1952,3.42E-06,-5.465664486
231,22,8,stress,-1.75975106,noknowledge,3,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
232,22,1,articulate,-2.658892351,knowledge,4,0.6875,0.001828117,4564,8.00E-06,-5.096798664
232,22,2,concern,-0.965360742,knowledge,7,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
232,22,3,discover,-2.077048145,knowledge,7,0.7125,0.384566339,14199,2.49E-05,-4.603886541
232,22,4,disgruntle,-2.616846263,knowledge,6,0.95,-0.068865077,2,3.51E-09,-8.455114304
232,22,5,frighten,-3.656718775,noknowledge,5,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
232,22,6,know,-5.373031317,noknowledge,7,0.8625,1.519309402,936545,0.001642042,-2.78461565
232,22,7,presume,-1.745013418,noknowledge,6,0.525,6.065566301,1952,3.42E-06,-5.465664486
232,22,8,stress,-1.75975106,noknowledge,7,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
233,22,1,articulate,-2.658892351,knowledge,7,0.6875,0.001828117,4564,8.00E-06,-5.096798664
233,22,2,concern,-0.965360742,knowledge,6,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
233,22,3,discover,-2.077048145,knowledge,7,0.7125,0.384566339,14199,2.49E-05,-4.603886541
233,22,4,disgruntle,-2.616846263,knowledge,7,0.95,-0.068865077,2,3.51E-09,-8.455114304
233,22,5,frighten,-3.656718775,noknowledge,7,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
233,22,6,know,-5.373031317,noknowledge,7,0.8625,1.519309402,936545,0.001642042,-2.78461565
233,22,7,presume,-1.745013418,noknowledge,7,0.525,6.065566301,1952,3.42E-06,-5.465664486
233,22,8,stress,-1.75975106,noknowledge,3,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
234,22,1,articulate,-2.658892351,knowledge,4,0.6875,0.001828117,4564,8.00E-06,-5.096798664
234,22,2,concern,-0.965360742,knowledge,6,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
234,22,3,discover,-2.077048145,knowledge,7,0.7125,0.384566339,14199,2.49E-05,-4.603886541
234,22,4,disgruntle,-2.616846263,knowledge,5,0.95,-0.068865077,2,3.51E-09,-8.455114304
234,22,5,frighten,-3.656718775,noknowledge,3,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
234,22,6,know,-5.373031317,noknowledge,7,0.8625,1.519309402,936545,0.001642042,-2.78461565
234,22,7,presume,-1.745013418,noknowledge,7,0.525,6.065566301,1952,3.42E-06,-5.465664486
234,22,8,stress,-1.75975106,noknowledge,6,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
235,22,1,articulate,-2.658892351,knowledge,1,0.6875,0.001828117,4564,8.00E-06,-5.096798664
235,22,2,concern,-0.965360742,knowledge,3,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
235,22,3,discover,-2.077048145,knowledge,3,0.7125,0.384566339,14199,2.49E-05,-4.603886541
235,22,4,disgruntle,-2.616846263,knowledge,5,0.95,-0.068865077,2,3.51E-09,-8.455114304
235,22,5,frighten,-3.656718775,noknowledge,1,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
235,22,6,know,-5.373031317,noknowledge,7,0.8625,1.519309402,936545,0.001642042,-2.78461565
235,22,7,presume,-1.745013418,noknowledge,6,0.525,6.065566301,1952,3.42E-06,-5.465664486
235,22,8,stress,-1.75975106,noknowledge,6,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
236,22,1,articulate,-2.658892351,noknowledge,6,0.6875,0.001828117,4564,8.00E-06,-5.096798664
236,22,2,concern,-0.965360742,noknowledge,7,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
236,22,3,discover,-2.077048145,noknowledge,6,0.7125,0.384566339,14199,2.49E-05,-4.603886541
236,22,4,disgruntle,-2.616846263,noknowledge,6,0.95,-0.068865077,2,3.51E-09,-8.455114304
236,22,5,frighten,-3.656718775,knowledge,4,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
236,22,6,know,-5.373031317,knowledge,7,0.8625,1.519309402,936545,0.001642042,-2.78461565
236,22,7,presume,-1.745013418,knowledge,6,0.525,6.065566301,1952,3.42E-06,-5.465664486
236,22,8,stress,-1.75975106,knowledge,5,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
237,22,1,articulate,-2.658892351,noknowledge,2,0.6875,0.001828117,4564,8.00E-06,-5.096798664
237,22,2,concern,-0.965360742,noknowledge,5,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
237,22,3,discover,-2.077048145,noknowledge,5,0.7125,0.384566339,14199,2.49E-05,-4.603886541
237,22,4,disgruntle,-2.616846263,noknowledge,5,0.95,-0.068865077,2,3.51E-09,-8.455114304
237,22,5,frighten,-3.656718775,knowledge,1,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
237,22,6,know,-5.373031317,knowledge,6,0.8625,1.519309402,936545,0.001642042,-2.78461565
237,22,7,presume,-1.745013418,knowledge,2,0.525,6.065566301,1952,3.42E-06,-5.465664486
237,22,8,stress,-1.75975106,knowledge,5,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
238,22,1,articulate,-2.658892351,noknowledge,6,0.6875,0.001828117,4564,8.00E-06,-5.096798664
238,22,2,concern,-0.965360742,noknowledge,7,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
238,22,3,discover,-2.077048145,noknowledge,NA,0.7125,0.384566339,14199,2.49E-05,-4.603886541
238,22,4,disgruntle,-2.616846263,noknowledge,5,0.95,-0.068865077,2,3.51E-09,-8.455114304
238,22,5,frighten,-3.656718775,knowledge,3,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
238,22,6,know,-5.373031317,knowledge,5,0.8625,1.519309402,936545,0.001642042,-2.78461565
238,22,7,presume,-1.745013418,knowledge,6,0.525,6.065566301,1952,3.42E-06,-5.465664486
238,22,8,stress,-1.75975106,knowledge,6,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
239,22,1,articulate,-2.658892351,noknowledge,1,0.6875,0.001828117,4564,8.00E-06,-5.096798664
239,22,2,concern,-0.965360742,noknowledge,5,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
239,22,3,discover,-2.077048145,noknowledge,6,0.7125,0.384566339,14199,2.49E-05,-4.603886541
239,22,4,disgruntle,-2.616846263,noknowledge,4,0.95,-0.068865077,2,3.51E-09,-8.455114304
239,22,5,frighten,-3.656718775,knowledge,1,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
239,22,6,know,-5.373031317,knowledge,3,0.8625,1.519309402,936545,0.001642042,-2.78461565
239,22,7,presume,-1.745013418,knowledge,2,0.525,6.065566301,1952,3.42E-06,-5.465664486
239,22,8,stress,-1.75975106,knowledge,3,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
240,22,1,articulate,-2.658892351,noknowledge,4,0.6875,0.001828117,4564,8.00E-06,-5.096798664
240,22,2,concern,-0.965360742,noknowledge,6,0.7375,-1.676664271,46838,8.21E-05,-4.085545958
240,22,3,discover,-2.077048145,noknowledge,7,0.7125,0.384566339,14199,2.49E-05,-4.603886541
240,22,4,disgruntle,-2.616846263,noknowledge,5,0.95,-0.068865077,2,3.51E-09,-8.455114304
240,22,5,frighten,-3.656718775,knowledge,5,0.8125,-2.996519722,1281,2.25E-06,-5.64859517
240,22,6,know,-5.373031317,knowledge,6,0.8625,1.519309402,936545,0.001642042,-2.78461565
240,22,7,presume,-1.745013418,knowledge,7,0.525,6.065566301,1952,3.42E-06,-5.465664486
240,22,8,stress,-1.75975106,knowledge,2,0.84375,-0.492396067,4201,7.37E-06,-5.132791618
241,23,1,ascertain,-0.714410144,knowledge,3,0.6875,0.751031496,1582,2.77E-06,-5.556937821
241,23,2,conclude,-4.910900358,knowledge,5,0.6,4.357183575,7084,1.24E-05,-4.905865747
241,23,3,confess,-1.861568747,knowledge,4,0.7625,1.363421843,3434,6.02E-06,-5.220344009
241,23,4,disgust,-2.218447337,knowledge,5,0.95,-3.29073844,3518,6.17E-06,-5.209848465
241,23,5,frustrate,-1.838679009,noknowledge,5,0.8875,-2.740291324,613,1.07E-06,-5.968683825
241,23,6,learn,-5.051663631,noknowledge,5,0.7375,1.554339666,75285,0.000131997,-3.879435845
241,23,7,presuppose,-1.645334164,noknowledge,4,0.4375,0.067670846,251,4.40E-07,-6.356470578
241,23,8,stun,-0.123164399,noknowledge,5,0.925,-3.795766356,334,5.86E-07,-6.232397833
242,23,1,ascertain,-0.714410144,knowledge,3,0.6875,0.751031496,1582,2.77E-06,-5.556937821
242,23,2,conclude,-4.910900358,knowledge,4,0.6,4.357183575,7084,1.24E-05,-4.905865747
242,23,3,confess,-1.861568747,knowledge,2,0.7625,1.363421843,3434,6.02E-06,-5.220344009
242,23,4,disgust,-2.218447337,knowledge,3,0.95,-3.29073844,3518,6.17E-06,-5.209848465
242,23,5,frustrate,-1.838679009,noknowledge,1,0.8875,-2.740291324,613,1.07E-06,-5.968683825
242,23,6,learn,-5.051663631,noknowledge,3,0.7375,1.554339666,75285,0.000131997,-3.879435845
242,23,7,presuppose,-1.645334164,noknowledge,4,0.4375,0.067670846,251,4.40E-07,-6.356470578
242,23,8,stun,-0.123164399,noknowledge,5,0.925,-3.795766356,334,5.86E-07,-6.232397833
243,23,1,ascertain,-0.714410144,knowledge,5,0.6875,0.751031496,1582,2.77E-06,-5.556937821
243,23,2,conclude,-4.910900358,knowledge,2,0.6,4.357183575,7084,1.24E-05,-4.905865747
243,23,3,confess,-1.861568747,knowledge,7,0.7625,1.363421843,3434,6.02E-06,-5.220344009
243,23,4,disgust,-2.218447337,knowledge,1,0.95,-3.29073844,3518,6.17E-06,-5.209848465
243,23,5,frustrate,-1.838679009,noknowledge,4,0.8875,-2.740291324,613,1.07E-06,-5.968683825
243,23,6,learn,-5.051663631,noknowledge,5,0.7375,1.554339666,75285,0.000131997,-3.879435845
243,23,7,presuppose,-1.645334164,noknowledge,1,0.4375,0.067670846,251,4.40E-07,-6.356470578
243,23,8,stun,-0.123164399,noknowledge,5,0.925,-3.795766356,334,5.86E-07,-6.232397833
244,23,1,ascertain,-0.714410144,knowledge,2,0.6875,0.751031496,1582,2.77E-06,-5.556937821
244,23,2,conclude,-4.910900358,knowledge,2,0.6,4.357183575,7084,1.24E-05,-4.905865747
244,23,3,confess,-1.861568747,knowledge,2,0.7625,1.363421843,3434,6.02E-06,-5.220344009
244,23,4,disgust,-2.218447337,knowledge,2,0.95,-3.29073844,3518,6.17E-06,-5.209848465
244,23,5,frustrate,-1.838679009,noknowledge,2,0.8875,-2.740291324,613,1.07E-06,-5.968683825
244,23,6,learn,-5.051663631,noknowledge,5,0.7375,1.554339666,75285,0.000131997,-3.879435845
244,23,7,presuppose,-1.645334164,noknowledge,2,0.4375,0.067670846,251,4.40E-07,-6.356470578
244,23,8,stun,-0.123164399,noknowledge,6,0.925,-3.795766356,334,5.86E-07,-6.232397833
245,23,1,ascertain,-0.714410144,knowledge,5,0.6875,0.751031496,1582,2.77E-06,-5.556937821
245,23,2,conclude,-4.910900358,knowledge,5,0.6,4.357183575,7084,1.24E-05,-4.905865747
245,23,3,confess,-1.861568747,knowledge,5,0.7625,1.363421843,3434,6.02E-06,-5.220344009
245,23,4,disgust,-2.218447337,knowledge,3,0.95,-3.29073844,3518,6.17E-06,-5.209848465
245,23,5,frustrate,-1.838679009,noknowledge,5,0.8875,-2.740291324,613,1.07E-06,-5.968683825
245,23,6,learn,-5.051663631,noknowledge,7,0.7375,1.554339666,75285,0.000131997,-3.879435845
245,23,7,presuppose,-1.645334164,noknowledge,1,0.4375,0.067670846,251,4.40E-07,-6.356470578
245,23,8,stun,-0.123164399,noknowledge,6,0.925,-3.795766356,334,5.86E-07,-6.232397833
246,23,1,ascertain,-0.714410144,noknowledge,4,0.6875,0.751031496,1582,2.77E-06,-5.556937821
246,23,2,conclude,-4.910900358,noknowledge,3,0.6,4.357183575,7084,1.24E-05,-4.905865747
246,23,3,confess,-1.861568747,noknowledge,2,0.7625,1.363421843,3434,6.02E-06,-5.220344009
246,23,4,disgust,-2.218447337,noknowledge,4,0.95,-3.29073844,3518,6.17E-06,-5.209848465
246,23,5,frustrate,-1.838679009,knowledge,2,0.8875,-2.740291324,613,1.07E-06,-5.968683825
246,23,6,learn,-5.051663631,knowledge,4,0.7375,1.554339666,75285,0.000131997,-3.879435845
246,23,7,presuppose,-1.645334164,knowledge,2,0.4375,0.067670846,251,4.40E-07,-6.356470578
246,23,8,stun,-0.123164399,knowledge,6,0.925,-3.795766356,334,5.86E-07,-6.232397833
247,23,1,ascertain,-0.714410144,noknowledge,5,0.6875,0.751031496,1582,2.77E-06,-5.556937821
247,23,2,conclude,-4.910900358,noknowledge,6,0.6,4.357183575,7084,1.24E-05,-4.905865747
247,23,3,confess,-1.861568747,noknowledge,3,0.7625,1.363421843,3434,6.02E-06,-5.220344009
247,23,4,disgust,-2.218447337,noknowledge,3,0.95,-3.29073844,3518,6.17E-06,-5.209848465
247,23,5,frustrate,-1.838679009,knowledge,4,0.8875,-2.740291324,613,1.07E-06,-5.968683825
247,23,6,learn,-5.051663631,knowledge,3,0.7375,1.554339666,75285,0.000131997,-3.879435845
247,23,7,presuppose,-1.645334164,knowledge,3,0.4375,0.067670846,251,4.40E-07,-6.356470578
247,23,8,stun,-0.123164399,knowledge,6,0.925,-3.795766356,334,5.86E-07,-6.232397833
248,23,1,ascertain,-0.714410144,noknowledge,3,0.6875,0.751031496,1582,2.77E-06,-5.556937821
248,23,2,conclude,-4.910900358,noknowledge,2,0.6,4.357183575,7084,1.24E-05,-4.905865747
248,23,3,confess,-1.861568747,noknowledge,1,0.7625,1.363421843,3434,6.02E-06,-5.220344009
248,23,4,disgust,-2.218447337,noknowledge,2,0.95,-3.29073844,3518,6.17E-06,-5.209848465
248,23,5,frustrate,-1.838679009,knowledge,2,0.8875,-2.740291324,613,1.07E-06,-5.968683825
248,23,6,learn,-5.051663631,knowledge,1,0.7375,1.554339666,75285,0.000131997,-3.879435845
248,23,7,presuppose,-1.645334164,knowledge,1,0.4375,0.067670846,251,4.40E-07,-6.356470578
248,23,8,stun,-0.123164399,knowledge,5,0.925,-3.795766356,334,5.86E-07,-6.232397833
249,23,1,ascertain,-0.714410144,noknowledge,3,0.6875,0.751031496,1582,2.77E-06,-5.556937821
249,23,2,conclude,-4.910900358,noknowledge,6,0.6,4.357183575,7084,1.24E-05,-4.905865747
249,23,3,confess,-1.861568747,noknowledge,6,0.7625,1.363421843,3434,6.02E-06,-5.220344009
249,23,4,disgust,-2.218447337,noknowledge,6,0.95,-3.29073844,3518,6.17E-06,-5.209848465
249,23,5,frustrate,-1.838679009,knowledge,5,0.8875,-2.740291324,613,1.07E-06,-5.968683825
249,23,6,learn,-5.051663631,knowledge,2,0.7375,1.554339666,75285,0.000131997,-3.879435845
249,23,7,presuppose,-1.645334164,knowledge,4,0.4375,0.067670846,251,4.40E-07,-6.356470578
249,23,8,stun,-0.123164399,knowledge,7,0.925,-3.795766356,334,5.86E-07,-6.232397833
250,23,1,ascertain,-0.714410144,noknowledge,5,0.6875,0.751031496,1582,2.77E-06,-5.556937821
250,23,2,conclude,-4.910900358,noknowledge,5,0.6,4.357183575,7084,1.24E-05,-4.905865747
250,23,3,confess,-1.861568747,noknowledge,5,0.7625,1.363421843,3434,6.02E-06,-5.220344009
250,23,4,disgust,-2.218447337,noknowledge,6,0.95,-3.29073844,3518,6.17E-06,-5.209848465
250,23,5,frustrate,-1.838679009,knowledge,5,0.8875,-2.740291324,613,1.07E-06,-5.968683825
250,23,6,learn,-5.051663631,knowledge,5,0.7375,1.554339666,75285,0.000131997,-3.879435845
250,23,7,presuppose,-1.645334164,knowledge,5,0.4375,0.067670846,251,4.40E-07,-6.356470578
250,23,8,stun,-0.123164399,knowledge,5,0.925,-3.795766356,334,5.86E-07,-6.232397833
251,24,1,assert,-2.726592115,knowledge,3,0.675,0.3612885,3917,6.87E-06,-5.163190728
251,24,2,assess,-2.217931536,knowledge,4,0.6375,1.84933845,14514,2.54E-05,-4.594357181
251,24,3,confirm,-1.625578218,knowledge,3,0.7375,1.746688946,8945,1.57E-05,-4.804563955
251,24,4,dislike,-2.019391274,knowledge,3,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
251,24,5,gall,-2.303196645,noknowledge,2,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
251,24,6,like,-3.244018493,noknowledge,2,0.9375,-0.585873304,210252,0.000368634,-3.433404164
251,24,7,promise,-1.984063068,noknowledge,4,0.51875,5.830318456,10113,1.77E-05,-4.751264293
251,24,8,stupefy,-0.507212434,noknowledge,3,0.8,-2.569755869,7,1.23E-08,-7.91104626
252,24,1,assert,-2.726592115,knowledge,3,0.675,0.3612885,3917,6.87E-06,-5.163190728
252,24,2,assess,-2.217931536,knowledge,5,0.6375,1.84933845,14514,2.54E-05,-4.594357181
252,24,3,confirm,-1.625578218,knowledge,6,0.7375,1.746688946,8945,1.57E-05,-4.804563955
252,24,4,dislike,-2.019391274,knowledge,3,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
252,24,5,gall,-2.303196645,noknowledge,3,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
252,24,6,like,-3.244018493,noknowledge,4,0.9375,-0.585873304,210252,0.000368634,-3.433404164
252,24,7,promise,-1.984063068,noknowledge,7,0.51875,5.830318456,10113,1.77E-05,-4.751264293
252,24,8,stupefy,-0.507212434,noknowledge,5,0.8,-2.569755869,7,1.23E-08,-7.91104626
253,24,1,assert,-2.726592115,knowledge,5,0.675,0.3612885,3917,6.87E-06,-5.163190728
253,24,2,assess,-2.217931536,knowledge,3,0.6375,1.84933845,14514,2.54E-05,-4.594357181
253,24,3,confirm,-1.625578218,knowledge,4,0.7375,1.746688946,8945,1.57E-05,-4.804563955
253,24,4,dislike,-2.019391274,knowledge,2,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
253,24,5,gall,-2.303196645,noknowledge,5,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
253,24,6,like,-3.244018493,noknowledge,2,0.9375,-0.585873304,210252,0.000368634,-3.433404164
253,24,7,promise,-1.984063068,noknowledge,7,0.51875,5.830318456,10113,1.77E-05,-4.751264293
253,24,8,stupefy,-0.507212434,noknowledge,6,0.8,-2.569755869,7,1.23E-08,-7.91104626
254,24,1,assert,-2.726592115,knowledge,1,0.675,0.3612885,3917,6.87E-06,-5.163190728
254,24,2,assess,-2.217931536,knowledge,2,0.6375,1.84933845,14514,2.54E-05,-4.594357181
254,24,3,confirm,-1.625578218,knowledge,4,0.7375,1.746688946,8945,1.57E-05,-4.804563955
254,24,4,dislike,-2.019391274,knowledge,6,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
254,24,5,gall,-2.303196645,noknowledge,6,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
254,24,6,like,-3.244018493,noknowledge,7,0.9375,-0.585873304,210252,0.000368634,-3.433404164
254,24,7,promise,-1.984063068,noknowledge,4,0.51875,5.830318456,10113,1.77E-05,-4.751264293
254,24,8,stupefy,-0.507212434,noknowledge,6,0.8,-2.569755869,7,1.23E-08,-7.91104626
255,24,1,assert,-2.726592115,knowledge,1,0.675,0.3612885,3917,6.87E-06,-5.163190728
255,24,2,assess,-2.217931536,knowledge,4,0.6375,1.84933845,14514,2.54E-05,-4.594357181
255,24,3,confirm,-1.625578218,knowledge,4,0.7375,1.746688946,8945,1.57E-05,-4.804563955
255,24,4,dislike,-2.019391274,knowledge,2,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
255,24,5,gall,-2.303196645,noknowledge,2,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
255,24,6,like,-3.244018493,noknowledge,6,0.9375,-0.585873304,210252,0.000368634,-3.433404164
255,24,7,promise,-1.984063068,noknowledge,5,0.51875,5.830318456,10113,1.77E-05,-4.751264293
255,24,8,stupefy,-0.507212434,noknowledge,5,0.8,-2.569755869,7,1.23E-08,-7.91104626
256,24,1,assert,-2.726592115,noknowledge,5,0.675,0.3612885,3917,6.87E-06,-5.163190728
256,24,2,assess,-2.217931536,noknowledge,7,0.6375,1.84933845,14514,2.54E-05,-4.594357181
256,24,3,confirm,-1.625578218,noknowledge,7,0.7375,1.746688946,8945,1.57E-05,-4.804563955
256,24,4,dislike,-2.019391274,noknowledge,7,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
256,24,5,gall,-2.303196645,knowledge,1,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
256,24,6,like,-3.244018493,knowledge,1,0.9375,-0.585873304,210252,0.000368634,-3.433404164
256,24,7,promise,-1.984063068,knowledge,1,0.51875,5.830318456,10113,1.77E-05,-4.751264293
256,24,8,stupefy,-0.507212434,knowledge,7,0.8,-2.569755869,7,1.23E-08,-7.91104626
257,24,1,assert,-2.726592115,noknowledge,2,0.675,0.3612885,3917,6.87E-06,-5.163190728
257,24,2,assess,-2.217931536,noknowledge,3,0.6375,1.84933845,14514,2.54E-05,-4.594357181
257,24,3,confirm,-1.625578218,noknowledge,4,0.7375,1.746688946,8945,1.57E-05,-4.804563955
257,24,4,dislike,-2.019391274,noknowledge,5,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
257,24,5,gall,-2.303196645,knowledge,1,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
257,24,6,like,-3.244018493,knowledge,7,0.9375,-0.585873304,210252,0.000368634,-3.433404164
257,24,7,promise,-1.984063068,knowledge,6,0.51875,5.830318456,10113,1.77E-05,-4.751264293
257,24,8,stupefy,-0.507212434,knowledge,3,0.8,-2.569755869,7,1.23E-08,-7.91104626
258,24,1,assert,-2.726592115,noknowledge,4,0.675,0.3612885,3917,6.87E-06,-5.163190728
258,24,2,assess,-2.217931536,noknowledge,4,0.6375,1.84933845,14514,2.54E-05,-4.594357181
258,24,3,confirm,-1.625578218,noknowledge,7,0.7375,1.746688946,8945,1.57E-05,-4.804563955
258,24,4,dislike,-2.019391274,noknowledge,7,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
258,24,5,gall,-2.303196645,knowledge,1,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
258,24,6,like,-3.244018493,knowledge,7,0.9375,-0.585873304,210252,0.000368634,-3.433404164
258,24,7,promise,-1.984063068,knowledge,7,0.51875,5.830318456,10113,1.77E-05,-4.751264293
258,24,8,stupefy,-0.507212434,knowledge,3,0.8,-2.569755869,7,1.23E-08,-7.91104626
259,24,1,assert,-2.726592115,noknowledge,2,0.675,0.3612885,3917,6.87E-06,-5.163190728
259,24,2,assess,-2.217931536,noknowledge,6,0.6375,1.84933845,14514,2.54E-05,-4.594357181
259,24,3,confirm,-1.625578218,noknowledge,5,0.7375,1.746688946,8945,1.57E-05,-4.804563955
259,24,4,dislike,-2.019391274,noknowledge,4,0.9375,-0.551842516,2938,5.15E-06,-5.288092508
259,24,5,gall,-2.303196645,knowledge,1,0.8125,-1.896449912,1342,2.35E-06,-5.628391784
259,24,6,like,-3.244018493,knowledge,5,0.9375,-0.585873304,210252,0.000368634,-3.433404164
259,24,7,promise,-1.984063068,knowledge,6,0.51875,5.830318456,10113,1.77E-05,-4.751264293
259,24,8,stupefy,-0.507212434,knowledge,2,0.8,-2.569755869,7,1.23E-08,-7.91104626
